customer_id,signup_date,city,country,device_type,operating_system,referral_source,funnel_stage_reached, order_value ,discount_used,last_active_timestamp,session_duration_seconds
CUST-01174,26/02/2024,Birmingham,United Kingdom,Mobile,iOS,Google Search,Viewed,,No,02/03/2024 09:59,
CUST-00729,24/12/2024,New York,United States,Mobile,iOS,Google Search,Purchased,260.14 ,Yes,27/12/2024 18:23,618
CUST-00093,03/05/2024,Chicago,United States,Mobile,iOS,Facebook Ads,Checkout,,No,07/05/2024 20:55,952
CUST-01570,30/04/2024,Birmingham,United Kingdom,Desktop,macOS,Instagram Ads,Added to Cart,,No,15/05/2024 03:29,1319
CUST-00351,02/04/2024,London,United Kingdom,Mobile,iOS,Facebook Ads,Purchased,167.91 ,Yes,02/04/2024 23:24,1726
CUST-01499,03/12/2024,Berlin,Germany,Desktop,Windows,Email Campaign,Viewed,,No,06/12/2024 19:09,1381
CUST-01394,08/01/2024,Toronto,Canada,Mobile,Android,Referral,Viewed,,No,13/01/2024 15:27,932
CUST-00692,20/11/2024,Sydney,Australia,Tablet,Android,Direct,Added to Cart,,No,27/11/2024 20:06,969
CUST-00434,02/12/2024,Chicago,United States,Tablet,iPadOS,Direct,Viewed,,No,29/02/2024 21:09,1252
CUST-01256,02/05/2024,Sydney,Australia,Mobile,iOS,Direct,Added to Cart,,No,21/05/2024 09:06,318
CUST-01797,15/12/2024,Toronto,Canada,Mobile,iOS,Affiliate,Viewed,,No,01/01/2025 03:47,358
CUST-01236,28/12/2024,New York,United States,Mobile,Android,Affiliate,Checkout,,No,11/01/2025 00:00,1314
CUST-01600,17/02/2024,Leeds,United Kingdom,Mobile,iOS,Instagram Ads,Viewed,,No,02/03/2024 00:22,1394
CUST-00564,07/06/2024,Toronto,Canada,Mobile,Android,Facebook Ads,Purchased,58.60 ,Yes,20/06/2024 01:55,
CUST-00162,19/11/2024,Toronto,Canada,Tablet,iPadOS,Facebook Ads,Viewed,,No,05/12/2024 08:47,946
CUST-01043,18/09/2024,New York,United States,Mobile,iOS,Direct,Viewed,,No,04/10/2024 19:11,1751
CUST-01058,08/07/2024,Toronto,Canada,Mobile,iOS,Google Search,Viewed,,No,10/07/2024 16:23,725
CUST-01783,24/12/2024,Birmingham,United Kingdom,Desktop,Windows,Affiliate,Added to Cart,,No,12/01/2025 03:19,430
CUST-00611,12/05/2024,London,United Kingdom,Desktop,Windows,Facebook Ads,Added to Cart,,No,15/05/2024 16:34,668
CUST-01067,05/06/2024,Chicago,United States,Mobile,Android,Facebook Ads,Added to Cart,,No,17/05/2024 16:31,692
CUST-00744,07/02/2024,Manchester,United Kingdom,Mobile,iOS,Affiliate,Purchased,157.61 ,No,19/02/2024 08:48,1591
CUST-00096,22/02/2024,Los Angeles,United States,Desktop,Windows,Direct,Viewed,,No,02/03/2024 13:54,737
CUST-00617,14/12/2024,Manchester,United Kingdom,Mobile,Android,Facebook Ads,Purchased,246.48 ,Yes,28/12/2024 23:48,1518
CUST-01497,06/11/2024,London,United Kingdom,Mobile,iOS,Facebook Ads,Viewed,,No,13/11/2024 15:20,1442
CUST-00182,21/01/2024,Manchester,United Kingdom,Mobile,Android,Instagram Ads,Viewed,,No,27/01/2024 16:49,843
CUST-01229,15/05/2024,Manchester,United Kingdom,Mobile,iOS,Google Search,Viewed,,No,19/05/2024 14:33,442
CUST-01795,07/06/2024,New York,United States,Desktop,macOS,Email Campaign,Viewed,,No,25/06/2024 22:46,737
CUST-00656,18/11/2024,London,United Kingdom,Mobile,Android,Facebook Ads,Viewed,,No,25/11/2024 00:21,1478
CUST-01086,28/03/2024,New York,United States,Tablet,iPadOS,Google Search,Added to Cart,,No,29/03/2024 12:41,1687
CUST-00010,10/08/2024,Paris,France,Desktop,Windows,Google Search,Viewed,,No,22/10/2024 13:00,262
CUST-00772,29/12/2024,Toronto,Canada,Mobile,iOS,Email Campaign,Viewed,,No,17/01/2025 07:59,1301
CUST-00236,24/04/2024,Toronto,Canada,Mobile,Android,Referral,Viewed,,No,03/05/2024 05:33,655
CUST-01093,19/05/2024,London,United Kingdom,Desktop,Windows,Direct,Added to Cart,,No,30/05/2024 12:52,666
CUST-01246,14/07/2024,Manchester,United Kingdom,Mobile,Android,Affiliate,Viewed,,No,31/07/2024 05:20,1566
CUST-00917,02/06/2024,London,United Kingdom,Desktop,Windows,Email Campaign,Purchased,172.70 ,No,09/06/2024 08:48,1654
CUST-00810,21/01/2024,Berlin,Germany,Desktop,Windows,Referral,Checkout,,No,02/02/2024 08:56,
CUST-00868,07/04/2024,Dublin,Ireland,Desktop,macOS,Google Search,Viewed,,No,22/04/2024 23:09,1632
CUST-01504,11/05/2024,London,United Kingdom,Mobile,iOS,Affiliate,Checkout,,No,14/05/2024 12:48,1141
CUST-01215,08/08/2024,London,United Kingdom,Mobile,iOS,Facebook Ads,Added to Cart,,No,20/08/2024 16:32,1415
CUST-01665,23/01/2024,New York,United States,Mobile,Android,Google Search,Checkout,,No,29/01/2024 14:39,1667
CUST-00489,07/08/2024,Melbourne,Australia,Tablet,iPadOS,Affiliate,Checkout,,No,24/08/2024 21:12,1419
CUST-00385,12/04/2024,Los Angeles,United States,Tablet,Android,Referral,Added to Cart,,No,28/04/2024 00:46,330
CUST-01598,16/12/2024,London,United Kingdom,Tablet,Android,Google Search,Checkout,,No,21/12/2024 05:03,386
CUST-00751,13/08/2024,London,United Kingdom,Tablet,iPadOS,Google Search,Purchased,350.38 ,No,02/09/2024 20:28,1072
CUST-01263,04/01/2024,Leeds,United Kingdom,Desktop,Windows,Referral,Viewed,,No,16/01/2024 10:19,1110
CUST-00598,21/09/2024,New York,United States,Mobile,Android,Google Search,Added to Cart,,No,03/10/2024 00:46,206
CUST-00903,17/10/2024,Birmingham,United Kingdom,Desktop,Windows,Direct,Added to Cart,,No,05/11/2024 02:41,584
CUST-00433,25/01/2024,London,United Kingdom,Tablet,Android,Facebook Ads,Purchased,169.62 ,Yes,26/01/2024 04:03,1625
CUST-00716,11/05/2024,Sydney,Australia,Mobile,Android,Google Search,Viewed,,No,29/05/2024 00:46,1572
CUST-00232,31/03/2024,Manchester,United Kingdom,Mobile,Android,Direct,Viewed,,No,13/04/2024 20:03,617
CUST-00829,08/04/2024,Toronto,Canada,Mobile,iOS,Referral,Added to Cart,,No,21/04/2024 15:03,670
CUST-01496,05/09/2024,Toronto,Canada,Mobile,iOS,Facebook Ads,Viewed,,No,16/09/2024 02:28,186
CUST-00577,27/08/2024,Toronto,Canada,Desktop,Windows,Google Search,Purchased,62.15 ,Yes,28/08/2024 07:22,148
CUST-00116,11/03/2024,New York,United States,Mobile,Android,Facebook Ads,Viewed,,No,13/03/2024 06:58,1410
CUST-00340,07/02/2024,London,United Kingdom,Mobile,Android,Direct,Viewed,,No,10/07/2024 06:59,1371
CUST-00786,24/07/2024,Toronto,Canada,Mobile,Android,Email Campaign,Purchased,442.17 ,No,27/07/2024 21:18,24
CUST-00310,15/04/2024,Dublin,Ireland,Mobile,Android,Google Search,Added to Cart,,No,19/04/2024 01:45,1488
CUST-00710,21/09/2024,London,United Kingdom,Desktop,macOS,Facebook Ads,Viewed,,No,27/09/2024 22:52,946
CUST-01404,30/03/2024,New York,United States,Mobile,Android,Referral,Viewed,,No,02/04/2024 10:20,1109
CUST-00522,03/12/2024,Sydney,Australia,Mobile,iOS,Google Search,Viewed,,No,09/12/2024 02:15,1388
CUST-01490,21/03/2024,Los Angeles,United States,Tablet,Android,Email Campaign,Purchased,61.22 ,No,29/03/2024 17:12,1251
CUST-01626,26/03/2024,Berlin,Germany,Mobile,Android,Email Campaign,Viewed,,No,15/04/2024 01:13,199
CUST-01693,30/08/2024,Melbourne,Australia,Desktop,macOS,Email Campaign,Viewed,,No,09/09/2024 10:16,325
CUST-00865,15/03/2024,Toronto,Canada,Desktop,Windows,Direct,Added to Cart,,No,27/03/2024 09:21,977
CUST-00472,19/10/2024,Sydney,Australia,Mobile,Android,Instagram Ads,Purchased,27.12 ,No,05/11/2024 00:55,984
CUST-00684,27/07/2024,Leeds,United Kingdom,Tablet,Android,Referral,Checkout,,No,06/08/2024 07:12,173
CUST-00944,05/05/2024,Chicago,United States,Mobile,Android,Email Campaign,Viewed,,No,13/05/2024 14:45,566
CUST-00551,01/11/2024,Berlin,Germany,Desktop,Windows,Email Campaign,Added to Cart,,No,11/11/2024 21:17,1784
CUST-01651,05/01/2024,Leeds,United Kingdom,Desktop,macOS,Referral,Viewed,,No,21/01/2024 18:48,1523
CUST-01573,06/11/2024,Birmingham,United Kingdom,Mobile,Android,Direct,Checkout,,No,20/11/2024 04:40,875
CUST-01619,14/05/2024,Paris,France,Desktop,macOS,Direct,Purchased,391.24 ,No,15/05/2024 04:30,970
CUST-00353,21/05/2024,New York,United States,Mobile,iOS,Facebook Ads,Purchased,127.33 ,Yes,01/06/2024 02:32,1022
CUST-01224,15/04/2024,Chicago,United States,Tablet,Android,Referral,Added to Cart,,No,20/04/2024 05:34,1178
CUST-00168,18/03/2024,Melbourne,Australia,Mobile,Android,Facebook Ads,Viewed,,No,03/04/2024 03:59,1635
CUST-01476,09/07/2024,New York,United States,Desktop,macOS,Facebook Ads,Viewed,,No,29/07/2024 18:42,1332
CUST-00360,11/11/2024,Leeds,United Kingdom,Desktop,Windows,Email Campaign,Viewed,,No,02/12/2024 03:01,451
CUST-00471,14/12/2024,Berlin,Germany,Desktop,macOS,Referral,Viewed,,No,03/01/2025 08:52,817
CUST-00335,24/12/2024,Melbourne,Australia,Tablet,iPadOS,Facebook Ads,Purchased,137.78 ,No,04/01/2025 08:01,234
CUST-00970,16/10/2024,Chicago,United States,Mobile,iOS,Affiliate,Viewed,,No,02/11/2024 04:12,1368
CUST-01158,22/09/2024,Los Angeles,United States,Desktop,Windows,Email Campaign,Added to Cart,,No,27/09/2024 17:39,901
CUST-00592,22/10/2024,Toronto,Canada,Mobile,iOS,Email Campaign,Viewed,,No,31/10/2024 17:31,1125
CUST-00713,06/07/2024,Toronto,Canada,Desktop,Windows,Direct,Checkout,,No,13/07/2024 15:49,
CUST-01624,30/03/2024,New York,United States,Mobile,iOS,Email Campaign,Added to Cart,,No,05/04/2024 18:39,451
CUST-00099,14/10/2024,New York,United States,Tablet,iPadOS,Google Search,Viewed,,No,16/10/2024 18:17,1475
CUST-00763,06/06/2024,Dublin,Ireland,Mobile,Android,Referral,Added to Cart,,No,21/06/2024 04:28,1539
CUST-00025,16/07/2024,New York,United States,Mobile,iOS,Direct,Added to Cart,,No,18/07/2024 07:59,270
CUST-00362,01/04/2024,Los Angeles,United States,Desktop,Windows,Referral,Viewed,,No,06/04/2024 21:14,1265
CUST-00058,03/06/2024,Berlin,Germany,Mobile,Android,Instagram Ads,Purchased,24.54 ,Yes,21/06/2024 17:15,1720
CUST-00742,12/04/2024,Toronto,Canada,Mobile,iOS,Email Campaign,Checkout,,No,15/12/2024 02:19,512
CUST-01138,16/02/2024,Melbourne,Australia,Mobile,iOS,Referral,Added to Cart,,No,05/03/2024 06:46,1021
CUST-00218,10/05/2024,London,United Kingdom,Mobile,iOS,Facebook Ads,Viewed,,No,13/05/2024 06:28,532
CUST-01233,18/01/2024,Leeds,United Kingdom,Tablet,Android,Referral,Viewed,,No,28/01/2024 07:23,1063
CUST-00961,29/01/2024,Toronto,Canada,Desktop,Windows,Direct,Viewed,,No,02/02/2024 00:56,450
CUST-01555,23/08/2024,Dublin,Ireland,Desktop,Windows,Direct,Viewed,,No,24/08/2024 11:37,1149
CUST-00002,22/03/2024,New York,United States,Mobile,iOS,Google Search,Viewed,,No,30/03/2024 17:23,556
CUST-01169,09/01/2024,Birmingham,United Kingdom,Mobile,iOS,Google Search,Added to Cart,,No,27/01/2024 20:18,1134
CUST-00072,25/02/2024,Toronto,Canada,Mobile,Android,Instagram Ads,Viewed,,No,16/03/2024 07:44,1576
CUST-00188,16/05/2024,New York,United States,Desktop,Windows,Email Campaign,Viewed,,No,29/05/2024 10:25,1226
CUST-01489,02/03/2024,Birmingham,United Kingdom,Desktop,Windows,Direct,Viewed,,No,07/03/2024 06:04,456
CUST-00671,12/10/2024,London,United Kingdom,Desktop,Windows,Facebook Ads,Viewed,,No,21/12/2024 23:41,518
CUST-01649,24/12/2024,New York,United States,Tablet,Android,Direct,Viewed,,No,07/01/2025 11:40,335
CUST-01287,14/08/2024,Los Angeles,United States,Tablet,Android,Email Campaign,Viewed,,No,17/08/2024 20:47,822
CUST-00845,30/04/2024,London,United Kingdom,Desktop,Windows,Affiliate,Viewed,,No,18/05/2024 18:18,767
CUST-00602,06/01/2024,London,United Kingdom,Mobile,Android,Email Campaign,Viewed,,No,17/01/2024 09:30,75
CUST-00311,15/03/2024,Sydney,Australia,Desktop,Windows,Email Campaign,Added to Cart,,No,19/03/2024 01:04,
CUST-01371,16/03/2024,New York,United States,Tablet,iPadOS,Facebook Ads,Added to Cart,,No,26/03/2024 05:39,1405
CUST-00777,14/05/2024,Dublin,Ireland,Desktop,macOS,Direct,Checkout,,No,19/05/2024 00:18,332
CUST-01599,30/03/2024,New York,United States,Tablet,iPadOS,Direct,Viewed,,No,02/04/2024 17:16,1115
CUST-01725,18/11/2024,Birmingham,United Kingdom,Mobile,Android,Direct,Added to Cart,,No,28/11/2024 10:34,781
CUST-00764,18/03/2024,Paris,France,Mobile,iOS,Affiliate,Checkout,,No,20/03/2024 23:29,478
CUST-01186,27/02/2024,Melbourne,Australia,Mobile,iOS,Direct,Viewed,,No,01/03/2024 13:16,131
CUST-01123,30/12/2024,Toronto,Canada,Desktop,Windows,Instagram Ads,Purchased,328.27 ,No,18/01/2025 02:04,498
CUST-00870,02/04/2024,Berlin,Germany,Tablet,iPadOS,Affiliate,Viewed,,No,09/02/2024 22:52,1017
CUST-00461,18/07/2024,Manchester,United Kingdom,Desktop,Windows,Email Campaign,Added to Cart,,No,23/07/2024 05:35,803
CUST-00464,03/09/2024,New York,United States,Desktop,Windows,Email Campaign,Viewed,,No,06/09/2024 19:57,266
CUST-01656,27/06/2024,Manchester,United Kingdom,Tablet,Android,Email Campaign,Viewed,,No,18/07/2024 06:52,1344
CUST-00120,11/12/2024,Toronto,Canada,Desktop,Windows,Referral,Purchased,222.69 ,Yes,16/12/2024 07:01,633
CUST-00585,23/02/2024,Birmingham,United Kingdom,Desktop,Windows,Facebook Ads,Added to Cart,,No,04/03/2024 09:34,236
CUST-01662,25/01/2024,Chicago,United States,Desktop,Windows,Direct,Purchased,119.57 ,No,30/01/2024 17:59,763
CUST-00113,09/11/2024,Manchester,United Kingdom,Tablet,Android,Google Search,Viewed,,No,30/11/2024 02:10,1133
CUST-01584,27/07/2024,Sydney,Australia,Mobile,Android,Facebook Ads,Added to Cart,,No,13/08/2024 18:51,226
CUST-00958,26/05/2024,Los Angeles,United States,Mobile,Android,Instagram Ads,Added to Cart,,No,03/06/2024 19:57,456
CUST-00983,20/09/2024,Chicago,United States,Desktop,Windows,Facebook Ads,Added to Cart,,No,07/10/2024 00:27,258
CUST-00081,26/05/2024,Paris,France,Desktop,Windows,Direct,Viewed,,No,07/06/2024 06:47,323
CUST-00350,29/09/2024,Sydney,Australia,Desktop,Windows,Email Campaign,Added to Cart,,No,16/10/2024 10:12,414
CUST-00752,02/03/2024,Toronto,Canada,Desktop,macOS,Direct,Added to Cart,,No,13/03/2024 13:48,
CUST-00211,09/12/2024,Los Angeles,United States,Mobile,iOS,Affiliate,Purchased,330.46 ,No,29/12/2024 17:03,472
CUST-00996,13/10/2024,Chicago,United States,Tablet,iPadOS,Email Campaign,Viewed,,No,19/10/2024 23:48,1703
CUST-01784,27/04/2024,Los Angeles,United States,Tablet,Android,Email Campaign,Purchased,283.47 ,No,09/05/2024 05:32,909
CUST-01054,14/07/2024,Manchester,United Kingdom,Mobile,Android,Referral,Added to Cart,,No,26/07/2024 18:37,856
CUST-01538,10/05/2024,London,United Kingdom,Mobile,Android,Direct,Viewed,,No,09/10/2024 11:08,924
CUST-00966,09/10/2024,Melbourne,Australia,Mobile,Android,Referral,Added to Cart,,No,30/10/2024 06:21,617
CUST-00243,18/06/2024,London,United Kingdom,Mobile,iOS,Google Search,Viewed,,No,26/06/2024 17:22,662
CUST-01448,11/02/2024,Sydney,Australia,Desktop,Windows,Email Campaign,Purchased,351.04 ,No,19/11/2024 07:15,895
CUST-01380,12/03/2024,Sydney,Australia,Mobile,iOS,Direct,Checkout,,No,15/03/2024 06:16,764
CUST-01338,06/12/2024,New York,United States,Desktop,macOS,Email Campaign,Viewed,,No,13/12/2024 23:32,1241
CUST-00041,08/04/2024,Dublin,Ireland,Mobile,iOS,Google Search,Added to Cart,,No,12/04/2024 14:29,43
CUST-01279,22/07/2024,Toronto,Canada,Tablet,iPadOS,Email Campaign,Added to Cart,,No,09/08/2024 20:11,305
CUST-00536,12/03/2024,Chicago,United States,Tablet,Android,Email Campaign,Viewed,,No,30/03/2024 08:00,628
CUST-01140,09/01/2024,Melbourne,Australia,Desktop,Windows,Google Search,Added to Cart,,No,21/09/2024 14:17,1314
CUST-01264,21/02/2024,Birmingham,United Kingdom,Desktop,Windows,Direct,Viewed,,No,09/03/2024 10:35,1618
CUST-00176,31/12/2024,New York,United States,Desktop,macOS,Instagram Ads,Added to Cart,,No,08/01/2025 21:52,382
CUST-01237,21/05/2024,London,United Kingdom,Tablet,Android,Referral,Purchased,104.04 ,Yes,08/06/2024 18:48,43
CUST-01402,18/08/2024,New York,United States,Desktop,macOS,Referral,Viewed,,No,03/09/2024 18:26,367
CUST-00174,17/05/2024,Chicago,United States,Desktop,Windows,Instagram Ads,Checkout,,No,28/05/2024 01:17,356
CUST-00037,16/12/2024,London,United Kingdom,Desktop,macOS,Affiliate,Purchased,20.50 ,No,26/12/2024 02:51,1463
CUST-01741,23/03/2024,Toronto,Canada,Desktop,Windows,Affiliate,Checkout,,No,24/03/2024 20:08,609
CUST-00171,07/02/2024,London,United Kingdom,Mobile,iOS,Instagram Ads,Added to Cart,,No,22/02/2024 04:36,1326
CUST-00554,23/05/2024,New York,United States,Desktop,macOS,Facebook Ads,Checkout,,No,02/06/2024 13:46,393
CUST-00765,18/03/2024,Sydney,Australia,Mobile,Android,Instagram Ads,Added to Cart,,No,07/04/2024 00:41,293
CUST-01761,27/09/2024,London,United Kingdom,Tablet,iPadOS,Facebook Ads,Viewed,,No,03/10/2024 01:45,601
CUST-00740,28/03/2024,Birmingham,United Kingdom,Desktop,macOS,Referral,Viewed,,No,17/04/2024 02:45,636
CUST-01141,05/09/2024,Dublin,Ireland,Mobile,iOS,Google Search,Added to Cart,,No,13/05/2024 02:36,812
CUST-00274,03/08/2024,Paris,France,Tablet,Android,Email Campaign,Viewed,,No,22/08/2024 01:11,137
CUST-01721,26/08/2024,Chicago,United States,Mobile,iOS,Facebook Ads,Viewed,,No,27/08/2024 03:36,847
CUST-00357,18/11/2024,London,United Kingdom,Tablet,iPadOS,Google Search,Checkout,,No,19/11/2024 21:04,1677
CUST-00253,12/07/2024,London,United Kingdom,Tablet,Android,Instagram Ads,Added to Cart,,No,31/07/2024 01:18,1252
CUST-01698,11/11/2024,New York,United States,Desktop,Windows,Direct,Checkout,,No,02/12/2024 15:27,19
CUST-01073,03/12/2024,London,United Kingdom,Desktop,Windows,Google Search,Viewed,,No,22/12/2024 07:00,449
CUST-01194,15/07/2024,Toronto,Canada,Mobile,Android,Google Search,Checkout,,No,20/07/2024 00:13,33
CUST-01719,03/08/2024,London,United Kingdom,Mobile,Android,Referral,Added to Cart,,No,16/08/2024 20:48,338
CUST-00296,24/02/2024,Toronto,Canada,Tablet,iPadOS,Direct,Viewed,,No,04/03/2024 12:15,1243
CUST-00132,01/03/2024,Leeds,United Kingdom,Desktop,Windows,Instagram Ads,Viewed,,No,13/03/2024 02:26,1033
CUST-01629,22/09/2024,Melbourne,Australia,Desktop,macOS,Google Search,Checkout,,No,08/10/2024 10:01,99
CUST-01183,05/06/2024,London,United Kingdom,Desktop,Windows,Google Search,Viewed,,No,16/06/2024 08:51,685
CUST-00967,07/06/2024,Leeds,United Kingdom,Mobile,iOS,Google Search,Added to Cart,,No,10/06/2024 20:44,127
CUST-00626,20/03/2024,Manchester,United Kingdom,Mobile,Android,Direct,Viewed,,No,20/03/2024 19:07,1404
CUST-01739,24/07/2024,New York,United States,Mobile,Android,Referral,Added to Cart,,No,13/08/2024 04:32,
CUST-00823,12/03/2024,Manchester,United Kingdom,Desktop,Windows,Email Campaign,Added to Cart,,No,01/04/2024 15:31,
CUST-01320,05/09/2024,Chicago,United States,Desktop,Windows,Instagram Ads,Added to Cart,,No,26/09/2024 18:59,462
CUST-00413,18/07/2024,Leeds,United Kingdom,Mobile,iOS,Facebook Ads,Added to Cart,,No,05/08/2024 17:35,246
CUST-00022,31/03/2024,Birmingham,United Kingdom,Desktop,macOS,Direct,Viewed,,No,17/04/2024 10:00,978
CUST-01774,04/07/2024,Manchester,United Kingdom,Desktop,Windows,Instagram Ads,Checkout,,No,17/04/2024 11:03,316
CUST-01112,22/06/2024,Dublin,Ireland,Mobile,Android,Facebook Ads,Checkout,,No,03/07/2024 04:36,1789
CUST-00815,12/02/2024,Chicago,United States,Tablet,Android,Facebook Ads,Checkout,,No,20/02/2024 15:22,1610
CUST-00793,17/09/2024,Paris,France,Desktop,macOS,Facebook Ads,Viewed,,No,06/10/2024 19:04,431
CUST-00686,23/07/2024,Manchester,United Kingdom,Desktop,Windows,Email Campaign,Viewed,,No,10/08/2024 23:20,609
CUST-01635,12/01/2024,Toronto,Canada,Desktop,Windows,Facebook Ads,Added to Cart,,No,17/01/2024 23:16,1111
CUST-01513,17/09/2024,Leeds,United Kingdom,Desktop,macOS,Google Search,Added to Cart,,No,24/09/2024 02:22,418
CUST-01771,14/02/2024,London,United Kingdom,Tablet,Android,Referral,Added to Cart,,No,26/02/2024 13:24,1466
CUST-00153,11/04/2024,Sydney,Australia,Desktop,Windows,Facebook Ads,Viewed,,No,26/04/2024 16:22,1114
CUST-01010,04/05/2024,Birmingham,United Kingdom,Mobile,iOS,Google Search,Viewed,,No,25/04/2024 10:03,1361
CUST-00402,03/12/2024,Berlin,Germany,Tablet,iPadOS,Affiliate,Viewed,,No,14/12/2024 09:09,597
CUST-00700,06/04/2024,Birmingham,United Kingdom,Desktop,Windows,Instagram Ads,Viewed,,No,13/04/2024 22:55,935
CUST-00003,01/10/2024,London,United Kingdom,Tablet,Android,Email Campaign,Viewed,,No,02/10/2024 15:32,178
CUST-01574,21/07/2024,Toronto,Canada,Mobile,Android,Google Search,Added to Cart,,No,06/08/2024 03:31,1039
CUST-01587,24/01/2024,London,United Kingdom,Mobile,Android,Referral,Viewed,,No,04/02/2024 11:18,877
CUST-00245,21/03/2024,Manchester,United Kingdom,Desktop,Windows,Affiliate,Added to Cart,,No,02/04/2024 14:25,
CUST-01542,27/11/2024,Paris,France,Desktop,Windows,Facebook Ads,Added to Cart,,No,10/12/2024 00:09,1322
CUST-01453,17/07/2024,Manchester,United Kingdom,Desktop,Windows,Facebook Ads,Checkout,,No,31/07/2024 01:58,1365
CUST-01319,12/04/2024,Birmingham,United Kingdom,Mobile,iOS,Google Search,Added to Cart,,No,30/04/2024 23:36,58
CUST-00146,21/12/2024,Chicago,United States,Mobile,iOS,Direct,Viewed,,No,06/01/2025 23:18,1624
CUST-00822,07/04/2024,Birmingham,United Kingdom,Mobile,iOS,Email Campaign,Added to Cart,,No,25/04/2024 20:18,1552
CUST-01450,17/02/2024,Toronto,Canada,Desktop,Windows,Email Campaign,Viewed,,No,04/03/2024 19:10,519
CUST-01050,24/12/2024,Toronto,Canada,Desktop,Windows,Email Campaign,Checkout,,No,24/12/2024 16:47,1628
CUST-00280,12/05/2024,Berlin,Germany,Tablet,iPadOS,Affiliate,Viewed,,No,17/12/2024 00:59,1548
CUST-01227,02/05/2024,Birmingham,United Kingdom,Tablet,iPadOS,Facebook Ads,Viewed,,No,02/05/2024 19:10,1082
CUST-00126,27/06/2024,Dublin,Ireland,Desktop,Windows,Referral,Added to Cart,,No,07/07/2024 01:19,521
CUST-01070,08/12/2024,Manchester,United Kingdom,Mobile,iOS,Affiliate,Added to Cart,,No,21/12/2024 17:40,1605
CUST-00817,11/02/2024,London,United Kingdom,Mobile,iOS,Direct,Viewed,,No,26/02/2024 13:45,409
CUST-00318,13/07/2024,Chicago,United States,Mobile,iOS,Google Search,Viewed,,No,19/07/2024 14:35,606
CUST-01733,19/02/2024,Manchester,United Kingdom,Tablet,iPadOS,Referral,Added to Cart,,No,07/03/2024 02:49,512
CUST-01118,13/11/2024,Birmingham,United Kingdom,Mobile,iOS,Affiliate,Added to Cart,,No,13/11/2024 21:05,769
CUST-00314,15/06/2024,Sydney,Australia,Desktop,Windows,Facebook Ads,Viewed,,No,28/06/2024 17:39,1708
